frame_id,t_capture,t_detect_end,t_encode_end,t_send_end,t_recv_complete,compute_delay,encode_delay,tx_delay,prop_delay,total_delay,jpeg_quality
341,1766681467.8149533,1766681467.8547049,1766681467.8580358,1766681467.886918,1766681467.8907578,0.039751529693603516,0.0033309459686279297,0.028882265090942383,0.003839731216430664,0.07580447196960449,10
342,1766681467.897864,1766681467.9391632,1766681467.9417527,1766681467.9701655,1766681467.9963193,0.04129910469055176,0.0025894641876220703,0.028412818908691406,0.0261538028717041,0.09845519065856934,10
343,1766681467.980398,1766681468.0212226,1766681468.02432,1766681468.0534897,1766681468.05551,0.04082465171813965,0.0030972957611083984,0.029169797897338867,0.0020203590393066406,0.07511210441589355,10
344,1766681468.0645878,1766681468.104873,1766681468.1069257,1766681468.1368253,1766681468.1402829,0.04028511047363281,0.002052783966064453,0.02989959716796875,0.0034575462341308594,0.07569503784179688,10
345,1766681468.1455853,1766681468.1891053,1766681468.1921496,1766681468.2207265,1766681468.2226796,0.04351997375488281,0.0030443668365478516,0.02857685089111328,0.001953125,0.07709431648254395,10
346,1766681468.2317755,1766681468.2706356,1766681468.2717924,1766681468.3176851,1766681468.3192673,0.03886008262634277,0.0011568069458007812,0.04589271545410156,0.0015821456909179688,0.08749175071716309,10
347,1766681468.3272452,1766681468.3728154,1766681468.37492,1766681468.4036617,1766681468.4055555,0.04557013511657715,0.002104520797729492,0.028741836547851562,0.001893758773803711,0.07831025123596191,10
348,1766681468.4139512,1766681468.4534945,1766681468.4568672,1766681468.4870625,1766681468.4949582,0.03954339027404785,0.003372669219970703,0.030195236206054688,0.007895708084106445,0.08100700378417969,10
349,1766681468.4972289,1766681468.5370307,1766681468.540227,1766681468.5714183,1766681468.572015,0.039801836013793945,0.003196239471435547,0.031191349029541016,0.0005967617034912109,0.07478618621826172,10
350,1766681468.580998,1766681468.628405,1766681468.6323924,1766681468.6470895,1766681468.651996,0.04740715026855469,0.003987312316894531,0.014697074890136719,0.004906415939331055,0.07099795341491699,10
351,1766681468.65723,1766681468.7104294,1766681468.7124624,1766681468.7420487,1766681468.7482228,0.05319952964782715,0.0020329952239990234,0.029586315155029297,0.0061740875244140625,0.09099292755126953,10
352,1766681468.753874,1766681468.788393,1766681468.788393,1766681468.8213212,1766681468.8260944,0.03451895713806152,0.0,0.0329282283782959,0.004773139953613281,0.0722203254699707,10
353,1766681468.844056,1766681468.8834734,1766681468.8856578,1766681468.9215624,1766681468.9226568,0.03941750526428223,0.0021843910217285156,0.035904645919799805,0.0010943412780761719,0.07860088348388672,10
354,1766681468.9290414,1766681468.955134,1766681468.9727814,1766681469.0187788,1766681469.0214992,0.026092529296875,0.017647504806518555,0.04599738121032715,0.002720355987548828,0.09245777130126953,10
355,1766681469.0289674,1766681469.0546331,1766681469.0705156,1766681469.1191423,1766681469.1215978,0.025665760040283203,0.015882492065429688,0.04862666130065918,0.002455472946166992,0.09263038635253906,10
356,1766681469.129153,1766681469.1549945,1766681469.1720326,1766681469.203966,1766681469.2072012,0.025841474533081055,0.01703810691833496,0.03193330764770508,0.003235340118408203,0.0780482292175293,10
357,1766681469.2158978,1766681469.2549555,1766681469.2572281,1766681469.3037467,1766681469.307169,0.03905773162841797,0.0022726058959960938,0.046518564224243164,0.003422260284423828,0.09127116203308105,10
358,1766681469.3137708,1766681469.356099,1766681469.3593695,1766681469.3861434,1766681469.3884375,0.0423281192779541,0.0032706260681152344,0.026773929595947266,0.0022940635681152344,0.07466673851013184,10
359,1766681469.398563,1766681469.4384332,1766681469.4405217,1766681469.4731348,1766681469.484553,0.039870262145996094,0.0020885467529296875,0.03261303901672363,0.011418342590332031,0.08599019050598145,10
360,1766681469.483158,1766681469.5214808,1766681469.5220199,1766681469.5557122,1766681469.555076,0.03832268714904785,0.0005390644073486328,0.033692359924316406,-0.0006363391876220703,0.07191777229309082,10
361,1766681469.5781443,1766681469.6162672,1766681469.619354,1766681469.6399748,1766681469.642053,0.03812289237976074,0.0030868053436279297,0.02062082290649414,0.0020780563354492188,0.06390857696533203,10
362,1766681469.6515694,1766681469.6887488,1766681469.692972,1766681469.7222505,1766681469.7276807,0.03717947006225586,0.0042231082916259766,0.02927851676940918,0.0054302215576171875,0.0761113166809082,10
363,1766681469.7435637,1766681469.7814336,1766681469.7842672,1766681469.8052208,1766681469.8187,0.037869930267333984,0.0028336048126220703,0.020953655242919922,0.013479232788085938,0.07513642311096191,10
364,1766681469.817191,1766681469.855188,1766681469.855188,1766681469.8890305,1766681469.8916993,0.03799700736999512,0.0,0.03384256362915039,0.0026688575744628906,0.0745084285736084,10
365,1766681469.9111216,1766681469.950415,1766681469.953755,1766681469.984689,1766681469.9890041,0.03929328918457031,0.003340005874633789,0.03093409538269043,0.00431513786315918,0.07788252830505371,10
366,1766681469.9975739,1766681470.0386014,1766681470.0409713,1766681470.0709975,1766681470.0717962,0.04102754592895508,0.0023698806762695312,0.03002619743347168,0.0007987022399902344,0.07422232627868652,10
367,1766681470.079934,1766681470.1195948,1766681470.1228747,1766681470.1517856,1766681470.1544812,0.03966093063354492,0.0032799243927001953,0.02891087532043457,0.0026955604553222656,0.07454729080200195,10
368,1766681470.162645,1766681470.1891925,1766681470.2030606,1766681470.2381458,1766681470.2407131,0.02654743194580078,0.013868093490600586,0.035085201263427734,0.002567291259765625,0.07806801795959473,10
369,1766681470.2487938,1766681470.287804,1766681470.2909522,1766681470.322562,1766681470.3224497,0.039010047912597656,0.003148317337036133,0.03160977363586426,-0.00011229515075683594,0.07365584373474121,10
370,1766681470.34166,1766681470.3827932,1766681470.3852262,1766681470.4055336,1766681470.4087934,0.04113316535949707,0.0024330615997314453,0.020307302474975586,0.003259897232055664,0.06713342666625977,10
371,1766681470.415471,1766681470.4553561,1766681470.4553561,1766681470.4893272,1766681470.487971,0.03988504409790039,0.0,0.03397107124328613,-0.0013561248779296875,0.07249999046325684,10
372,1766681470.5099661,1766681470.547642,1766681470.5512643,1766681470.5731802,1766681470.5766551,0.03767585754394531,0.003622293472290039,0.021915912628173828,0.0034749507904052734,0.06668901443481445,10
373,1766681470.5852752,1766681470.6222854,1766681470.6222854,1766681470.655584,1766681470.6628675,0.03701019287109375,0.0,0.03329873085021973,0.007283449172973633,0.07759237289428711,10
374,1766681470.6775403,1766681470.7161767,1766681470.7184553,1766681470.7388391,1766681470.7406816,0.03863644599914551,0.002278566360473633,0.020383834838867188,0.001842498779296875,0.0631413459777832,10
375,1766681470.7483828,1766681470.7855031,1766681470.7882597,1766681470.82251,1766681470.8294065,0.03712034225463867,0.0027565956115722656,0.03425025939941406,0.006896495819091797,0.0810236930847168,10
376,1766681470.8463569,1766681470.883733,1766681470.8868222,1766681470.9213564,1766681470.9204519,0.03737616539001465,0.0030891895294189453,0.03453421592712402,-0.0009045600891113281,0.07409501075744629,10
377,1766681470.9433153,1766681470.9839554,1766681470.9860973,1766681471.0111115,1766681471.0140107,0.04064011573791504,0.0021419525146484375,0.025014162063598633,0.002899169921875,0.07069540023803711,10
378,1766681471.0230143,1766681471.0555255,1766681471.0624404,1766681471.088669,1766681471.0909462,0.032511234283447266,0.006914854049682617,0.026228666305541992,0.0022771358489990234,0.0679318904876709,10
379,1766681471.1114786,1766681471.1479354,1766681471.1511264,1766681471.1724138,1766681471.175051,0.03645682334899902,0.0031909942626953125,0.02128744125366211,0.002637147903442383,0.06357240676879883,10
380,1766681471.1843882,1766681471.2212949,1766681471.222456,1766681471.2563045,1766681471.2593453,0.03690671920776367,0.0011610984802246094,0.03384852409362793,0.003040790557861328,0.07495713233947754,10
381,1766681471.2777927,1766681471.315075,1766681471.3172536,1766681471.3402135,1766681471.343684,0.03728222846984863,0.002178668975830078,0.02295994758605957,0.0034704208374023438,0.06589126586914062,10
382,1766681471.3523636,1766681471.38904,1766681471.38904,1766681471.4357908,1766681471.4418578,0.03667640686035156,0.0,0.046750783920288086,0.006067037582397461,0.08949422836303711,10
383,1766681471.446412,1766681471.482666,1766681471.4863262,1766681471.5048482,1766681471.507266,0.036253929138183594,0.0036602020263671875,0.018522024154663086,0.0024178028106689453,0.06085395812988281,10
384,1766681471.5152826,1766681471.551551,1766681471.5551028,1766681471.5862544,1766681471.5883946,0.03626847267150879,0.0035517215728759766,0.031151533126831055,0.0021402835845947266,0.07311201095581055,10
385,1766681471.5981162,1766681471.6359696,1766681471.639,1766681471.6719985,1766681471.672029,0.03785347938537598,0.0030303001403808594,0.03299856185913086,3.0517578125e-05,0.0739128589630127,10
386,1766681471.6939373,1766681471.7292588,1766681471.7322326,1766681471.7550101,1766681471.7581406,0.03532147407531738,0.002973794937133789,0.022777557373046875,0.0031304359436035156,0.06420326232910156,10
387,1766681471.76672,1766681471.8035944,1766681471.8063526,1766681471.8411193,1766681471.8424814,0.03687429428100586,0.0027582645416259766,0.03476667404174805,0.0013620853424072266,0.07576131820678711,10
388,1766681471.8655362,1766681471.9014697,1766681471.9039567,1766681471.9392853,1766681471.941474,0.035933494567871094,0.0024869441986083984,0.03532862663269043,0.0021886825561523438,0.07593774795532227,10
389,1766681471.9472897,1766681471.9726956,1766681471.9726956,1766681472.0217202,1766681472.025821,0.0254058837890625,0.0,0.04902458190917969,0.004100799560546875,0.07853126525878906,10
390,1766681472.0325272,1766681472.0683963,1766681472.0719833,1766681472.1040657,1766681472.1067321,0.03586912155151367,0.003587007522583008,0.032082319259643555,0.002666473388671875,0.07420492172241211,10
391,1766681472.1152718,1766681472.1438613,1766681472.1570933,1766681472.1895058,1766681472.1903586,0.028589487075805664,0.013231992721557617,0.03241252899169922,0.0008528232574462891,0.07508683204650879,10
392,1766681472.2010572,1766681472.2378392,1766681472.240858,1766681472.270194,1766681472.2718346,0.036782026290893555,0.0030188560485839844,0.029335975646972656,0.0016405582427978516,0.07077741622924805,10
393,1766681472.2824628,1766681472.3104115,1766681472.321771,1766681472.3553164,1766681472.3569214,0.027948617935180664,0.011359453201293945,0.033545494079589844,0.0016050338745117188,0.07445859909057617,10
394,1766681472.3665748,1766681472.4060555,1766681472.4060555,1766681472.4393911,1766681472.4457057,0.03948068618774414,0.0,0.03333568572998047,0.006314516067504883,0.07913088798522949,10
395,1766681472.4507,1766681472.489512,1766681472.4917843,1766681472.522034,1766681472.5249124,0.03881192207336426,0.002272367477416992,0.030249595642089844,0.002878427505493164,0.07421231269836426,10
396,1766681472.53393,1766681472.5712378,1766681472.5733733,1766681472.6066227,1766681472.6072757,0.0373077392578125,0.0021355152130126953,0.0332493782043457,0.0006530284881591797,0.07334566116333008,10
397,1766681472.6253107,1766681472.6616595,1766681472.6649425,1766681472.6910105,1766681472.693371,0.036348819732666016,0.0032830238342285156,0.02606797218322754,0.0023605823516845703,0.06806039810180664,10
398,1766681472.701045,1766681472.7371712,1766681472.7397532,1766681472.773607,1766681472.7754624,0.036126136779785156,0.002582073211669922,0.033853769302368164,0.0018553733825683594,0.0744173526763916,10
399,1766681472.7956746,1766681472.8311572,1766681472.8344355,1766681472.8592434,1766681472.8615575,0.03548264503479004,0.0032782554626464844,0.02480792999267578,0.0023140907287597656,0.06588292121887207,10
400,1766681472.8699424,1766681472.907631,1766681472.9120927,1766681472.9387498,1766681472.9424248,0.037688493728637695,0.004461765289306641,0.0266571044921875,0.0036749839782714844,0.07248234748840332,10
401,1766681472.961829,1766681472.9905562,1766681473.00132,1766681473.0237904,1766681473.0271964,0.028727293014526367,0.01076364517211914,0.022470474243164062,0.003406047821044922,0.06536746025085449,10
402,1766681473.0461245,1766681473.0730927,1766681473.0730927,1766681473.1069465,1766681473.105897,0.02696824073791504,0.0,0.033853769302368164,-0.0010495185852050781,0.059772491455078125,10
403,1766681473.1256936,1766681473.1657414,1766681473.1687791,1766681473.188948,1766681473.19059,0.04004788398742676,0.003037691116333008,0.020168781280517578,0.001641988754272461,0.0648963451385498,10
404,1766681473.2011967,1766681473.2383032,1766681473.2418375,1766681473.2736647,1766681473.3026247,0.03710651397705078,0.0035343170166015625,0.03182721138000488,0.028959989547729492,0.10142803192138672,10
405,1766681473.296372,1766681473.3355894,1766681473.3377316,1766681473.3737898,1766681473.373802,0.039217472076416016,0.002142190933227539,0.03605818748474121,1.2159347534179688e-05,0.07743000984191895,10
406,1766681473.38369,1766681473.4256501,1766681473.4286609,1766681473.4555945,1766681473.4557478,0.04196000099182129,0.0030107498168945312,0.026933670043945312,0.0001533031463623047,0.07205772399902344,10
407,1766681473.4653466,1766681473.4905822,1766681473.5066159,1766681473.5390153,1766681473.5405989,0.025235652923583984,0.016033649444580078,0.03239941596984863,0.0015835762023925781,0.07525229454040527,10
408,1766681473.5504692,1766681473.5900426,1766681473.5900426,1766681473.623525,1766681473.623398,0.03957343101501465,0.0,0.03348231315612793,-0.00012683868408203125,0.07292890548706055,10
409,1766681473.6459074,1766681473.684749,1766681473.6878567,1766681473.7225304,1766681473.7252643,0.03884148597717285,0.003107786178588867,0.03467369079589844,0.002733945846557617,0.07935690879821777,10
410,1766681473.7300692,1766681473.7724733,1766681473.7746804,1766681473.8068528,1766681473.806749,0.0424041748046875,0.002207040786743164,0.032172441482543945,-0.00010371208190917969,0.07667994499206543,10
411,1766681473.8171675,1766681473.8876195,1766681473.8969133,1766681473.9360921,1766681473.9434927,0.07045197486877441,0.009293794631958008,0.03917884826660156,0.0074005126953125,0.12632513046264648,10
412,1766681473.9467983,1766681473.9875035,1766681473.9911218,1766681474.0254862,1766681474.027573,0.040705204010009766,0.0036182403564453125,0.03436446189880371,0.0020868778228759766,0.08077478408813477,10
413,1766681474.033557,1766681474.0735126,1766681474.0766156,1766681474.1057656,1766681474.107347,0.03995561599731445,0.003103017807006836,0.029150009155273438,0.001581430435180664,0.07379007339477539,10
414,1766681474.1174407,1766681474.1590712,1766681474.1611183,1766681474.1892555,1766681474.190788,0.04163050651550293,0.0020470619201660156,0.02813720703125,0.0015325546264648438,0.07334733009338379,10
415,1766681474.1996562,1766681474.2242815,1766681474.242457,1766681474.2610152,1766681474.2613826,0.024625301361083984,0.018175363540649414,0.018558263778686523,0.0003674030303955078,0.06172633171081543,10
416,1766681474.2671933,1766681474.3077064,1766681474.3097222,1766681474.3393476,1766681474.3433301,0.040513038635253906,0.002015829086303711,0.029625415802001953,0.0039825439453125,0.07613682746887207,10
417,1766681474.349375,1766681474.3892572,1766681474.3917408,1766681474.4226413,1766681474.4260957,0.03988218307495117,0.0024836063385009766,0.03090047836303711,0.003454446792602539,0.0767207145690918,10
418,1766681474.4372559,1766681474.4757898,1766681474.4787939,1766681474.5050066,1766681474.5059977,0.038533926010131836,0.0030040740966796875,0.026212692260742188,0.0009911060333251953,0.0687417984008789,10
419,1766681474.51539,1766681474.5541058,1766681474.5571725,1766681474.581789,1766681474.6196256,0.03871583938598633,0.0030667781829833984,0.024616479873657227,0.037836551666259766,0.10423564910888672,10
420,1766681474.5922608,1766681474.6239715,1766681474.6239715,1766681474.6585672,1766681474.6597307,0.03171062469482422,0.0,0.03459572792053223,0.001163482666015625,0.06746983528137207,10
421,1766681474.6685677,1766681474.7073073,1766681474.7073073,1766681474.7410586,1766681474.7479186,0.038739681243896484,0.0,0.03375124931335449,0.006860017776489258,0.07935094833374023,10
422,1766681474.7628732,1766681474.8033278,1766681474.8065035,1766681474.8376946,1766681474.8397918,0.04045462608337402,0.0031757354736328125,0.031191110610961914,0.0020971298217773438,0.0769186019897461,10
423,1766681474.8499856,1766681474.890453,1766681474.893536,1766681474.9242306,1766681474.9256794,0.04046750068664551,0.0030829906463623047,0.03069448471069336,0.0014488697052001953,0.07569384574890137,10
424,1766681474.9459264,1766681474.9863243,1766681474.9893649,1766681475.0228374,1766681475.0251908,0.04039788246154785,0.0030405521392822266,0.033472537994384766,0.0023534297943115234,0.07926440238952637,10
425,1766681475.0335026,1766681475.074923,1766681475.0775604,1766681475.0957224,1766681475.0965276,0.04142045974731445,0.0026373863220214844,0.018162012100219727,0.0008051395416259766,0.06302499771118164,10
426,1766681475.1180904,1766681475.1575902,1766681475.1575902,1766681475.1904218,1766681475.4163868,0.039499759674072266,0.0,0.032831668853759766,0.22596502304077148,0.2982964515686035,10
427,1766681475.2143216,1766681475.2540371,1766681475.2568445,1766681475.275371,1766681475.441178,0.03971552848815918,0.0028073787689208984,0.018526554107666016,0.16580700874328613,0.22685647010803223,10
428,1766681475.2962205,1766681475.3237016,1766681475.3237016,1766681475.3779438,1766681475.4569547,0.0274810791015625,0.0,0.05424213409423828,0.0790109634399414,0.1607341766357422,10
429,1766681475.3882525,1766681475.4247973,1766681475.4377003,1766681475.4627092,1766681475.4713042,0.0365447998046875,0.012902975082397461,0.0250089168548584,0.008594989776611328,0.08305168151855469,10
430,1766681475.473361,1766681475.508779,1766681475.508779,1766681475.542641,1766681475.5439477,0.035418033599853516,0.0,0.03386187553405762,0.001306772232055664,0.0705866813659668,10
431,1766681475.551154,1766681475.595286,1766681475.595286,1766681475.6271737,1766681475.6375124,0.04413199424743652,0.0,0.03188776969909668,0.010338783264160156,0.08635854721069336,10
432,1766681475.6372893,1766681475.6867778,1766681475.6887896,1766681475.707933,1766681476.3868036,0.04948854446411133,0.0020117759704589844,0.019143342971801758,0.678870677947998,0.7495143413543701,10
433,1766681475.7303326,1766681475.7753131,1766681475.777607,1766681475.8045466,1766681476.4088826,0.044980525970458984,0.002293825149536133,0.02693963050842285,0.6043360233306885,0.6785500049591064,10
434,1766681475.8143709,1766681475.8612714,1766681475.8633196,1766681475.8916337,1766681476.4232502,0.04690051078796387,0.0020482540130615234,0.02831411361694336,0.5316164493560791,0.6088793277740479,10
435,1766681475.9164684,1766681475.962261,1766681475.9649634,1766681475.99089,1766681476.4386299,0.045792579650878906,0.002702474594116211,0.025926589965820312,0.447739839553833,0.5221614837646484,10
436,1766681476.0014946,1766681476.0443847,1766681476.0477843,1766681476.0738425,1766681476.4529374,0.042890071868896484,0.0033996105194091797,0.026058197021484375,0.37909483909606934,0.4514427185058594,10
437,1766681476.0813947,1766681476.1244745,1766681476.1280022,1766681476.1438594,1766681476.4675133,0.04307985305786133,0.0035276412963867188,0.015857219696044922,0.3236539363861084,0.38611865043640137,10
438,1766681476.1532335,1766681476.1942286,1766681476.2090514,1766681476.241619,1766681476.4843771,0.040995121002197266,0.014822721481323242,0.032567739486694336,0.24275803565979004,0.3311436176300049,10
442,1766681476.537036,1766681476.5764258,1766681476.5764258,1766681476.610787,1766681476.8738189,0.039389848709106445,0.0,0.03436112403869629,0.2630319595336914,0.33678293228149414,10
443,1766681476.6242485,1766681476.6708345,1766681476.6733377,1766681476.7068589,1766681476.8919547,0.046586036682128906,0.0025031566619873047,0.033521175384521484,0.18509578704833984,0.26770615577697754,10
444,1766681476.715061,1766681476.757922,1766681476.7612975,1766681476.7902017,1766681476.9070199,0.042860984802246094,0.003375530242919922,0.028904199600219727,0.11681818962097168,0.19195890426635742,10
445,1766681476.7994487,1766681476.8411555,1766681476.8444555,1766681476.8752859,1766681476.9196477,0.04170680046081543,0.0032999515533447266,0.03083038330078125,0.04436182975769043,0.12019896507263184,10
446,1766681476.8809817,1766681476.9250374,1766681476.9270682,1766681476.9745998,1766681476.9911623,0.04405570030212402,0.0020308494567871094,0.0475316047668457,0.016562461853027344,0.11018061637878418,10
447,1766681476.9836044,1766681477.0250704,1766681477.0271115,1766681477.0564246,1766681477.4184608,0.04146599769592285,0.0020411014556884766,0.029313087463378906,0.36203622817993164,0.4348564147949219,10
448,1766681477.0695884,1766681477.1128764,1766681477.1166625,1766681477.1416993,1766681477.4400518,0.04328799247741699,0.0037860870361328125,0.02503681182861328,0.2983524799346924,0.37046337127685547,10
449,1766681477.1517243,1766681477.1902895,1766681477.193382,1766681477.2278378,1766681477.4712381,0.03856515884399414,0.003092527389526367,0.03445577621459961,0.24340033531188965,0.31951379776000977,10
450,1766681477.2391589,1766681477.2785985,1766681477.2798269,1766681477.3238533,1766681477.4874508,0.03943967819213867,0.00122833251953125,0.04402637481689453,0.16359758377075195,0.2482919692993164,10
451,1766681477.3343651,1766681477.3758733,1766681477.378989,1766681477.4083004,1766681477.503969,0.04150819778442383,0.0031156539916992188,0.029311418533325195,0.09566855430603027,0.16960382461547852,10
452,1766681477.4177704,1766681477.4624994,1766681477.4649403,1766681477.505467,1766681477.5223718,0.044728994369506836,0.002440929412841797,0.040526628494262695,0.016904830932617188,0.10460138320922852,10
453,1766681477.5154412,1766681477.5663862,1766681477.5688908,1766681477.5904438,1766681477.7733088,0.05094504356384277,0.002504587173461914,0.02155303955078125,0.18286490440368652,0.25786757469177246,10
454,1766681477.6012082,1766681477.6404889,1766681477.6438694,1766681477.6746507,1766681477.836578,0.03928065299987793,0.0033805370330810547,0.030781269073486328,0.1619272232055664,0.23536968231201172,10
455,1766681477.687218,1766681477.7249095,1766681477.7279356,1766681477.7572305,1766681477.854819,0.037691593170166016,0.0030260086059570312,0.029294967651367188,0.09758853912353516,0.1676011085510254,10
456,1766681477.7658393,1766681477.8053825,1766681477.8077075,1766681477.8573086,1766681477.8692048,0.03954315185546875,0.0023250579833984375,0.049601078033447266,0.011896133422851562,0.10336542129516602,10
457,1766681477.8692966,1766681477.9093378,1766681477.9125276,1766681477.9421628,1766681477.9618826,0.040041208267211914,0.0031898021697998047,0.029635190963745117,0.019719839096069336,0.09258604049682617,10
458,1766681477.952885,1766681477.9920344,1766681477.9920344,1766681478.0255313,1766681478.204668,0.03914952278137207,0.0,0.033496856689453125,0.1791367530822754,0.2517831325531006,10
459,1766681478.0470304,1766681478.0862021,1766681478.0882998,1766681478.123007,1766681478.229805,0.039171695709228516,0.002097606658935547,0.03470730781555176,0.10679793357849121,0.18277454376220703,10
460,1766681478.13413,1766681478.1638522,1766681478.175029,1766681478.2084537,1766681478.2465005,0.029722213745117188,0.011176824569702148,0.03342461585998535,0.038046836853027344,0.11237049102783203,10
461,1766681478.2189405,1766681478.256468,1766681478.2585216,1766681478.2926302,1766681478.3376596,0.03752756118774414,0.002053499221801758,0.034108638763427734,0.045029401779174805,0.11871910095214844,10
462,1766681478.301847,1766681478.3435817,1766681478.3456914,1766681478.3754761,1766681478.421667,0.04173469543457031,0.0021097660064697266,0.029784679412841797,0.04619097709655762,0.11982011795043945,10
463,1766681478.3846562,1766681478.4241157,1766681478.427437,1766681478.4720795,1766681478.4730923,0.0394594669342041,0.003321409225463867,0.04464244842529297,0.0010128021240234375,0.08843612670898438,10
464,1766681478.4841676,1766681478.5241954,1766681478.527333,1766681478.5600219,1766681478.5620484,0.04002785682678223,0.0031375885009765625,0.03268885612487793,0.0020265579223632812,0.077880859375,10
465,1766681478.57024,1766681478.608485,1766681478.608485,1766681478.642551,1766681478.6805494,0.03824496269226074,0.0,0.034065961837768555,0.03799843788146973,0.11030936241149902,10
466,1766681478.6530867,1766681478.694278,1766681478.6964686,1766681478.7267306,1766681478.7289734,0.04119133949279785,0.0021905899047851562,0.030261993408203125,0.0022428035736083984,0.07588672637939453,10
467,1766681478.737297,1766681478.7753794,1766681478.7753794,1766681478.8090742,1766681478.8056178,0.03808236122131348,0.0,0.03369474411010742,-0.0034563541412353516,0.06832075119018555,10
468,1766681478.8321383,1766681478.8722696,1766681478.876765,1766681478.8930655,1766681478.9073126,0.040131330490112305,0.004495382308959961,0.016300439834594727,0.01424717903137207,0.07517433166503906,10
469,1766681478.9128623,1766681478.9537642,1766681478.9567943,1766681478.9755208,1766681479.0147293,0.040901899337768555,0.003030061721801758,0.018726587295532227,0.039208412170410156,0.1018669605255127,10
470,1766681479.0038304,1766681479.0452218,1766681479.0482917,1766681479.0738342,1766681479.0784857,0.04139137268066406,0.0030698776245117188,0.025542497634887695,0.004651546478271484,0.07465529441833496,10
471,1766681479.0850244,1766681479.1267803,1766681479.1297696,1766681479.1701703,1766681479.306975,0.04175591468811035,0.0029892921447753906,0.04040074348449707,0.13680458068847656,0.22195053100585938,10
472,1766681479.212914,1766681479.2421532,1766681479.2421532,1766681479.293076,1766681479.375924,0.029239177703857422,0.0,0.05092287063598633,0.08284807205200195,0.1630101203918457,10
473,1766681479.3021684,1766681479.3436515,1766681479.3436515,1766681479.3761516,1766681479.396911,0.041483163833618164,0.0,0.03250002861022949,0.02075934410095215,0.0947425365447998,10
474,1766681479.401778,1766681479.443436,1766681479.446468,1766681479.4745278,1766681479.500788,0.04165792465209961,0.003032207489013672,0.028059720993041992,0.0262601375579834,0.09900999069213867,10
475,1766681479.486659,1766681479.5291746,1766681479.5323486,1766681479.5579557,1766681479.558536,0.04251551628112793,0.0031740665435791016,0.02560710906982422,0.0005803108215332031,0.07187700271606445,10
476,1766681479.57084,1766681479.6090608,1766681479.6090608,1766681479.6424994,1766681480.035955,0.038220882415771484,0.0,0.033438682556152344,0.39345550537109375,0.4651150703430176,10
477,1766681479.6690133,1766681479.7132957,1766681479.7153583,1766681479.741677,1766681480.0576777,0.04428243637084961,0.002062559127807617,0.026318788528442383,0.31600069999694824,0.38866448402404785,10
478,1766681479.754706,1766681479.7976582,1766681479.799748,1766681479.82683,1766681480.0758026,0.04295229911804199,0.0020897388458251953,0.027081966400146484,0.24897265434265137,0.32109665870666504,10
479,1766681479.8363473,1766681479.8779001,1766681479.8812833,1766681479.9080548,1766681480.0911286,0.04155278205871582,0.003383159637451172,0.02677154541015625,0.1830737590789795,0.25478124618530273,10
480,1766681479.91999,1766681479.9622428,1766681479.9642618,1766681479.9924555,1766681480.1045442,0.04225277900695801,0.0020189285278320312,0.02819371223449707,0.11208868026733398,0.1845541000366211,10
481,1766681480.0031824,1766681480.0421963,1766681480.042739,1766681480.076889,1766681480.698797,0.03901386260986328,0.0005426406860351562,0.034150123596191406,0.6219079494476318,0.6956145763397217,10
482,1766681480.0888245,1766681480.125979,1766681480.125979,1766681480.1592188,1766681480.7181563,0.037154436111450195,0.0,0.03323984146118164,0.5589375495910645,0.6293318271636963,10
483,1766681480.166896,1766681480.209678,1766681480.2116928,1766681480.2424908,1766681480.7306488,0.042781829833984375,0.0020148754119873047,0.030797958374023438,0.4881579875946045,0.5637526512145996,10
484,1766681480.253471,1766681480.2936075,1766681480.2959778,1766681480.3265316,1766681480.7439952,0.04013657569885254,0.0023703575134277344,0.030553817749023438,0.4174635410308838,0.4905242919921875,10
485,1766681480.3371623,1766681480.3761299,1766681480.3761299,1766681480.4097605,1766681480.7574787,0.03896760940551758,0.0,0.0336306095123291,0.3477182388305664,0.4203164577484131,10
486,1766681480.416982,1766681480.455952,1766681480.4605703,1766681480.4918776,1766681480.7714703,0.038969993591308594,0.004618406295776367,0.031307220458984375,0.27959275245666504,0.3544883728027344,10
490,1766681481.2975945,1766681481.3397272,1766681481.343082,1766681481.3698397,1766681481.775245,0.04213261604309082,0.003354787826538086,0.02675771713256836,0.40540528297424316,0.47765040397644043,10
491,1766681481.3818507,1766681481.4478505,1766681481.4503307,1766681481.4738398,1766681481.7962627,0.06599974632263184,0.0024802684783935547,0.02350902557373047,0.32242298126220703,0.4144120216369629,10
492,1766681481.4885037,1766681481.5711234,1766681481.575341,1766681481.6100361,1766681481.808702,0.08261966705322266,0.004217624664306641,0.03469514846801758,0.19866585731506348,0.32019829750061035,10
493,1766681481.631174,1766681481.6864154,1766681481.6905136,1766681481.7165082,1766681481.8217688,0.05524134635925293,0.004098176956176758,0.025994539260864258,0.10526061058044434,0.19059467315673828,10
494,1766681481.726452,1766681481.7722335,1766681481.7765439,1766681481.8030999,1766681481.8350108,0.04578137397766113,0.0043103694915771484,0.026556015014648438,0.03191089630126953,0.10855865478515625,10
495,1766681481.815553,1766681481.8529189,1766681481.8565507,1766681481.9012113,1766681481.8989284,0.03736591339111328,0.0036318302154541016,0.04466056823730469,-0.002282857894897461,0.08337545394897461,10
